,decade,country,tried,executed,min_decade,max_tried,battle,decade_t,mortality,size_1,size_2,text_country,text_decade,decade_hov,decade_name_hov,country_hov,tried_hov,executed_hov,mortal_hov
1068,1900,line_5,0.0,,2000.0,0.0,,,,0.0,0.0,,,,,,,,
1069,1900,line_6,0.0,,2000.0,0.0,,,,0.0,0.0,,,,,,,,
1182,1900,Czechia,2.0,0.0,2000.0,,9.0,,0.0,0.7978845608028654,1.5,2 ,,1900.0,Europe,Czechia,2.0,0.0,0.0
1183,1900,Poland,12.0,3.0,2000.0,,3.0,,0.25,1.9544100476116797,1.5,12 ,,1900.0,Europe,Poland,12.0,3.0,0.25
1184,1900,Ireland,52.0,1.0,2000.0,,22.0,,0.019230769230769232,4.068428945128219,1.5,52 ,,1900.0,Europe,Ireland,52.0,1.0,0.019230769230769232
1185,1900,Denmark,57.0,0.0,2000.0,,2.0,,0.0,4.259537945889915,1.5,57 ,,1900.0,Europe,Denmark,57.0,0.0,0.0
1186,1900,Austria,83.0,13.0,2000.0,,5.0,,0.1566265060240964,5.140011726956917,1.5,83 ,,1900.0,Europe,Austria,83.0,13.0,0.1566265060240964
1187,1900,Estonia,205.0,65.0,2000.0,,,,0.3170731707317073,8.07796550300118,1.5,205 ,,1900.0,Europe,Estonia,205.0,65.0,0.3170731707317073
1188,1900,Luxembourg,219.0,99.0,2000.0,,,,0.4520547945205479,8.349243383340204,1.5,219 ,,1900.0,Europe,Luxembourg,219.0,99.0,0.4520547945205479
1189,1900,Sweden,276.0,0.0,2000.0,,,,0.0,9.373021315815206,1.5,276 ,,1900.0,Europe,Sweden,276.0,0.0,0.0
1190,1900,Netherlands,358.0,45.0,2000.0,,54.0,,0.12569832402234637,10.674967880691588,1.5,358 ,,1900.0,Europe,Netherlands,358.0,45.0,0.12569832402234637
1191,1900,Italy,601.0,59.0,2000.0,,15.0,,0.09816971713810316,13.831277655967225,1.5,601 ,,1900.0,Europe,Italy,601.0,59.0,0.09816971713810316
1192,1900,Belgium,702.0,272.0,2000.0,,25.0,,0.38746438746438744,14.948362455500638,1.5,702 ,,1900.0,Europe,Belgium,702.0,272.0,0.38746438746438744
1193,1900,Finland,710.0,115.0,2000.0,,,,0.1619718309859155,15.033297016639143,1.5,710 ,,1900.0,Europe,Finland,710.0,115.0,0.1619718309859155
1194,1900,Norway,863.0,280.0,2000.0,,,,0.32444959443800697,16.574119336381386,1.5,863 ,,1900.0,Europe,Norway,863.0,280.0,0.32444959443800697
1195,1900,Hungary,1644.0,474.0,2000.0,,,,0.28832116788321166,22.875783109789968,1.5,"1,644 ",,1900.0,Europe,Hungary,1644.0,474.0,0.28832116788321166
1196,1900,UK,1904.0,361.0,2000.0,,107.0,,0.18960084033613445,24.61832697999475,1.5,"1,904 ",,1900.0,Europe,UK,1904.0,361.0,0.18960084033613445
1197,1900,Spain,1949.0,1.0,2000.0,,9.0,,0.000513083632632119,24.907548417542184,1.5,"1,949 ",,1900.0,Europe,Spain,1949.0,1.0,0.000513083632632119
1198,1900,France,4016.0,1579.0,2000.0,,64.0,,0.39317729083665337,35.75377606511099,1.5,"4,016 ",,1900.0,Europe,France,4016.0,1579.0,0.39317729083665337
1199,1900,Switzerland,9392.0,5656.0,2000.0,,4.0,,0.6022146507666098,54.67692795904102,1.5,"9,392 ",,1900.0,Europe,Switzerland,9392.0,5656.0,0.6022146507666098
1200,1900,Germany,16007.0,6851.0,2000.0,,104.0,,0.4280002498906728,71.38057402503806,1.5,"16,007 ",,1900.0,Europe,Germany,16007.0,6851.0,0.4280002498906728
0,1300,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
1,1310,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
2,1320,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
3,1330,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
4,1340,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
5,1350,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
6,1360,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
7,1370,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
8,1380,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
9,1390,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
10,1400,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
11,1410,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
12,1420,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
13,1430,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
14,1440,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
15,1450,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
16,1460,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
17,1470,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
18,1480,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
19,1490,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
20,1500,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
21,1510,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
22,1520,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
23,1530,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
24,1540,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
25,1550,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
26,1560,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
27,1570,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
28,1580,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
29,1590,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
30,1600,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
31,1610,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
32,1620,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
33,1630,Sweden,6.0,0.0,1630.0,276.0,0.0,,0.0,1.381976597885342,1.5,,,1630.0,1630–1639,Sweden,6.0,0.0,0.0
34,1640,Sweden,12.0,0.0,1630.0,276.0,0.0,,0.0,1.9544100476116797,1.5,,,1640.0,1640–1649,Sweden,12.0,0.0,0.0
35,1650,Sweden,8.0,0.0,1630.0,276.0,0.0,,0.0,1.5957691216057308,1.5,,,1650.0,1650–1659,Sweden,8.0,0.0,0.0
36,1660,Sweden,24.0,0.0,1630.0,276.0,0.0,,0.0,2.763953195770684,1.5,,,1660.0,1660–1669,Sweden,24.0,0.0,0.0
37,1670,Sweden,18.0,0.0,1630.0,276.0,0.0,,0.0,2.393653682408596,1.5,,,1670.0,1670–1679,Sweden,18.0,0.0,0.0
38,1680,Sweden,7.0,0.0,1630.0,276.0,0.0,,0.0,1.4927053303604616,1.5,,,1680.0,1680–1689,Sweden,7.0,0.0,0.0
39,1690,Sweden,26.0,0.0,1630.0,276.0,0.0,,0.0,2.876813695875796,1.5,,,1690.0,1690–1699,Sweden,26.0,0.0,0.0
40,1700,Sweden,17.0,0.0,1630.0,276.0,0.0,,0.0,2.326213245840639,1.5,,,1700.0,1700–1709,Sweden,17.0,0.0,0.0
41,1710,Sweden,20.0,0.0,1630.0,276.0,0.0,,0.0,2.5231325220201604,1.5,,,1710.0,1710–1719,Sweden,20.0,0.0,0.0
42,1720,Sweden,27.0,0.0,1630.0,276.0,0.0,,0.0,2.9316150714175193,1.5,,,1720.0,1720–1729,Sweden,27.0,0.0,0.0
43,1730,Sweden,34.0,0.0,1630.0,276.0,0.0,,0.0,3.2897623212397704,1.5,,,1730.0,1730–1739,Sweden,34.0,0.0,0.0
44,1740,Sweden,50.0,0.0,1630.0,276.0,0.0,,0.0,3.989422804014327,1.5,,,1740.0,1740–1749,Sweden,50.0,0.0,0.0
45,1750,Sweden,27.0,0.0,1630.0,276.0,0.0,,0.0,2.9316150714175193,1.5,,,1750.0,1750–1759,Sweden,27.0,0.0,0.0
46,1760,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
47,1770,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
48,1780,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
49,1790,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
50,1800,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
51,1810,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
52,1820,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
53,1830,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
54,1840,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
55,1850,Sweden,0.0,0.0,1630.0,276.0,0.0,,,0.0,0.0,,,,,,,,
56,1300,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
57,1310,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
58,1320,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
59,1330,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
60,1340,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
61,1350,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
62,1360,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
63,1370,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
64,1380,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
65,1390,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
66,1400,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
67,1410,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
68,1420,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
69,1430,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
70,1440,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
71,1450,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
72,1460,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
73,1470,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
74,1480,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
75,1490,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
76,1500,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
77,1510,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
78,1520,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
79,1530,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
80,1540,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
81,1550,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
82,1560,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
83,1570,Denmark,4.0,0.0,1570.0,57.0,0.0,,0.0,1.1283791670955126,1.5,,,1570.0,1570–1579,Denmark,4.0,0.0,0.0
84,1580,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
85,1590,Denmark,2.0,0.0,1570.0,57.0,0.0,,0.0,0.7978845608028654,1.5,,,1590.0,1590–1599,Denmark,2.0,0.0,0.0
86,1600,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
87,1610,Denmark,25.0,0.0,1570.0,57.0,0.0,,0.0,2.8209479177387813,1.5,,,1610.0,1610–1619,Denmark,25.0,0.0,0.0
88,1620,Denmark,12.0,0.0,1570.0,57.0,0.0,,0.0,1.9544100476116797,1.5,,,1620.0,1620–1629,Denmark,12.0,0.0,0.0
89,1630,Denmark,8.0,0.0,1570.0,57.0,0.0,,0.0,1.5957691216057308,1.5,,,1630.0,1630–1639,Denmark,8.0,0.0,0.0
90,1640,Denmark,5.0,0.0,1570.0,57.0,2.0,,0.0,1.2615662610100802,1.5,,,1640.0,1640–1649,Denmark,5.0,0.0,0.0
91,1650,Denmark,1.0,0.0,1570.0,57.0,0.0,,0.0,0.5641895835477563,1.5,,,1650.0,1650–1659,Denmark,1.0,0.0,0.0
92,1660,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
93,1670,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
94,1680,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
95,1690,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
96,1700,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
97,1710,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
98,1720,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
99,1730,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
100,1740,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
101,1750,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
102,1760,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
103,1770,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
104,1780,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
105,1790,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
106,1800,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
107,1810,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
108,1820,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
109,1830,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
110,1840,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
111,1850,Denmark,0.0,0.0,1570.0,57.0,0.0,,,0.0,0.0,,,,,,,,
112,1300,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
113,1310,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
114,1320,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
115,1330,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
116,1340,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
117,1350,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
118,1360,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
119,1370,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
120,1380,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
121,1390,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
122,1400,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
123,1410,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
124,1420,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
125,1430,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
126,1440,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
127,1450,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
128,1460,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
129,1470,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
130,1480,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
131,1490,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
132,1500,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
133,1510,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
134,1520,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
135,1530,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
136,1540,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
137,1550,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
138,1560,Norway,4.0,0.0,1560.0,863.0,0.0,,0.0,1.1283791670955126,1.5,,,1560.0,1560–1569,Norway,4.0,0.0,0.0
139,1570,Norway,25.0,3.0,1560.0,863.0,0.0,,0.12,2.8209479177387813,1.5,,,1570.0,1570–1579,Norway,25.0,3.0,0.12
140,1580,Norway,17.0,5.0,1560.0,863.0,0.0,,0.29411764705882354,2.326213245840639,1.5,,,1580.0,1580–1589,Norway,17.0,5.0,0.29411764705882354
141,1590,Norway,16.0,7.0,1560.0,863.0,0.0,,0.4375,2.256758334191025,1.5,,,1590.0,1590–1599,Norway,16.0,7.0,0.4375
142,1600,Norway,21.0,11.0,1560.0,863.0,0.0,,0.5238095238095238,2.5854414729132054,1.5,,,1600.0,1600–1609,Norway,21.0,11.0,0.5238095238095238
143,1610,Norway,73.0,33.0,1560.0,863.0,0.0,,0.4520547945205479,4.820437914901168,1.5,,,1610.0,1610–1619,Norway,73.0,33.0,0.4520547945205479
144,1620,Norway,134.0,69.0,1560.0,863.0,0.0,,0.5149253731343284,6.530966601401967,1.5,,,1620.0,1620–1629,Norway,134.0,69.0,0.5149253731343284
145,1630,Norway,80.0,31.0,1560.0,863.0,0.0,,0.3875,5.046265044040321,1.5,,,1630.0,1630–1639,Norway,80.0,31.0,0.3875
146,1640,Norway,97.0,41.0,1560.0,863.0,0.0,,0.422680412371134,5.556622981616415,1.5,,,1640.0,1640–1649,Norway,97.0,41.0,0.422680412371134
147,1650,Norway,80.0,26.0,1560.0,863.0,0.0,,0.325,5.046265044040321,1.5,,,1650.0,1650–1659,Norway,80.0,26.0,0.325
148,1660,Norway,157.0,47.0,1560.0,863.0,0.0,,0.29936305732484075,7.069275219628611,1.5,,,1660.0,1660–1669,Norway,157.0,47.0,0.29936305732484075
149,1670,Norway,56.0,5.0,1560.0,863.0,0.0,,0.08928571428571429,4.222008245644752,1.5,,,1670.0,1670–1679,Norway,56.0,5.0,0.08928571428571429
150,1680,Norway,64.0,1.0,1560.0,863.0,0.0,,0.015625,4.51351666838205,1.5,,,1680.0,1680–1689,Norway,64.0,1.0,0.015625
151,1690,Norway,26.0,1.0,1560.0,863.0,0.0,,0.038461538461538464,2.876813695875796,1.5,,,1690.0,1690–1699,Norway,26.0,1.0,0.038461538461538464
152,1700,Norway,2.0,0.0,1560.0,863.0,0.0,,0.0,0.7978845608028654,1.5,,,1700.0,1700–1709,Norway,2.0,0.0,0.0
153,1710,Norway,2.0,0.0,1560.0,863.0,0.0,,0.0,0.7978845608028654,1.5,,,1710.0,1710–1719,Norway,2.0,0.0,0.0
154,1720,Norway,1.0,0.0,1560.0,863.0,0.0,,0.0,0.5641895835477563,1.5,,,1720.0,1720–1729,Norway,1.0,0.0,0.0
155,1730,Norway,6.0,0.0,1560.0,863.0,0.0,,0.0,1.381976597885342,1.5,,,1730.0,1730–1739,Norway,6.0,0.0,0.0
156,1740,Norway,1.0,0.0,1560.0,863.0,0.0,,0.0,0.5641895835477563,1.5,,,1740.0,1740–1749,Norway,1.0,0.0,0.0
157,1750,Norway,1.0,0.0,1560.0,863.0,0.0,,0.0,0.5641895835477563,1.5,,,1750.0,1750–1759,Norway,1.0,0.0,0.0
158,1760,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
159,1770,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
160,1780,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
161,1790,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
162,1800,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
163,1810,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
164,1820,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
165,1830,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
166,1840,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
167,1850,Norway,0.0,0.0,1560.0,863.0,0.0,,,0.0,0.0,,,,,,,,
168,1300,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
169,1310,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
170,1320,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
171,1330,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
172,1340,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
173,1350,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
174,1360,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
175,1370,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
176,1380,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
177,1390,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
178,1400,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
179,1410,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
180,1420,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
181,1430,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
182,1440,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
183,1450,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
184,1460,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
185,1470,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
186,1480,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
187,1490,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
188,1500,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
189,1510,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
190,1520,Estonia,1.0,1.0,1520.0,205.0,0.0,,1.0,0.5641895835477563,1.5,,,1520.0,1520–1529,Estonia,1.0,1.0,1.0
191,1530,Estonia,1.0,1.0,1520.0,205.0,0.0,,1.0,0.5641895835477563,1.5,,,1530.0,1530–1539,Estonia,1.0,1.0,1.0
192,1540,Estonia,5.0,5.0,1520.0,205.0,0.0,,1.0,1.2615662610100802,1.5,,,1540.0,1540–1549,Estonia,5.0,5.0,1.0
193,1550,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
194,1560,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
195,1570,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
196,1580,Estonia,7.0,5.0,1520.0,205.0,0.0,,0.7142857142857143,1.4927053303604616,1.5,,,1580.0,1580–1589,Estonia,7.0,5.0,0.7142857142857143
197,1590,Estonia,11.0,0.0,1520.0,205.0,0.0,,0.0,1.8712051592547776,1.5,,,1590.0,1590–1599,Estonia,11.0,0.0,0.0
198,1600,Estonia,6.0,1.0,1520.0,205.0,0.0,,0.16666666666666666,1.381976597885342,1.5,,,1600.0,1600–1609,Estonia,6.0,1.0,0.16666666666666666
199,1610,Estonia,22.0,18.0,1520.0,205.0,0.0,,0.8181818181818182,2.6462837142006137,1.5,,,1610.0,1610–1619,Estonia,22.0,18.0,0.8181818181818182
200,1620,Estonia,14.0,8.0,1520.0,205.0,0.0,,0.5714285714285714,2.111004122822376,1.5,,,1620.0,1620–1629,Estonia,14.0,8.0,0.5714285714285714
201,1630,Estonia,25.0,4.0,1520.0,205.0,0.0,,0.16,2.8209479177387813,1.5,,,1630.0,1630–1639,Estonia,25.0,4.0,0.16
202,1640,Estonia,39.0,10.0,1520.0,205.0,0.0,,0.2564102564102564,3.523362819972964,1.5,,,1640.0,1640–1649,Estonia,39.0,10.0,0.2564102564102564
203,1650,Estonia,10.0,1.0,1520.0,205.0,0.0,,0.1,1.7841241161527712,1.5,,,1650.0,1650–1659,Estonia,10.0,1.0,0.1
204,1660,Estonia,10.0,4.0,1520.0,205.0,0.0,,0.4,1.7841241161527712,1.5,,,1660.0,1660–1669,Estonia,10.0,4.0,0.4
205,1670,Estonia,8.0,1.0,1520.0,205.0,0.0,,0.125,1.5957691216057308,1.5,,,1670.0,1670–1679,Estonia,8.0,1.0,0.125
206,1680,Estonia,8.0,3.0,1520.0,205.0,0.0,,0.375,1.5957691216057308,1.5,,,1680.0,1680–1689,Estonia,8.0,3.0,0.375
207,1690,Estonia,28.0,3.0,1520.0,205.0,0.0,,0.10714285714285714,2.985410660720923,1.5,,,1690.0,1690–1699,Estonia,28.0,3.0,0.10714285714285714
208,1700,Estonia,5.0,0.0,1520.0,205.0,0.0,,0.0,1.2615662610100802,1.5,,,1700.0,1700–1709,Estonia,5.0,0.0,0.0
209,1710,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
210,1720,Estonia,5.0,0.0,1520.0,205.0,0.0,,0.0,1.2615662610100802,1.5,,,1720.0,1720–1729,Estonia,5.0,0.0,0.0
211,1730,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
212,1740,Estonia,0.0,0.0,1520.0,205.0,0.0,,,0.0,0.0,,,,,,,,
