decade,place,tried,executed,lat,lon,mortality,country,event,year,war,battle,size_1,decade_hov
1580,Prov. Luxembourg (BE),25.0,16.0,49.9568,5.5211,0.64,Belgium,trial,,,,2.8209479177387813,1580–1589
1580,Prov. Namur,4.0,1.0,50.2736,4.867,0.25,Belgium,trial,,,,1.1283791670955126,1580–1589
1580,Prov. West-Vlaanderen,9.0,1.0,51.0178,3.0517,0.1111111111111111,Belgium,trial,,,,1.692568750643269,1580–1589
1580,Provence-Alpes-Côte d’Azur,18.0,18.0,43.9629,6.0641,1.0,France,trial,,,,2.393653682408596,1580–1589
1580,Rheinsberg,,,53.0983691,12.8974874,,Germany,battle,1588.0,Eighty Years' War,Rheinsberg,,1580–1589
1580,Rhône-Alpes,1.0,1.0,45.442,5.3448,1.0,France,trial,,,,0.5641895835477563,1580–1589
1580,Saarland,43.0,26.0,49.3922,6.957,0.6046511627906976,Germany,trial,,,,3.6996385101659595,1580–1589
1580,Sachsen-Anhalt,1.0,0.0,52.011,11.6996,0.0,Germany,trial,,,,0.5641895835477563,1580–1589
1580,Schwaben,7.0,6.0,48.168,10.5277,0.8571428571428571,Germany,trial,,,,1.4927053303604616,1580–1589
1580,Schwyz,1.0,1.0,47.0678,8.7659,1.0,Switzerland,trial,,,,0.5641895835477563,1580–1589
1580,Shropshire and Staffordshire,1.0,0.0,52.7367,-2.4072,0.0,United Kingdom,trial,,,,0.5641895835477563,1580–1589
1580,Solothurn,20.0,9.0,47.3306,7.6783,0.45,Switzerland,trial,,,,2.5231325220201604,1580–1589
1580,Southern Scotland,4.0,1.0,55.3604,-3.6962,0.25,United Kingdom,trial,,,,1.1283791670955126,1580–1589
1580,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1580–1589
1580,Steenbergen,,,51.5812395,4.3155991,,Netherlands,battle,1583.0,Eighty Years' War,Steenbergen,,1580–1589
1580,Steenwijk,,,52.7868939,6.1180686,,Netherlands,battle,1580.0,Eighty Years' War,Steenwijk,,1580–1589
1580,Stuttgart,48.0,40.0,49.0149,9.624,0.8333333333333334,Germany,trial,,,,3.9088200952233594,1580–1589
1580,Tees Valley and Durham,2.0,0.0,54.6684,-1.7005,0.0,United Kingdom,trial,,,,0.7978845608028654,1580–1589
1580,Ticino,7.0,4.0,46.3045,8.8082,0.5714285714285714,Switzerland,trial,,,,1.4927053303604616,1580–1589
1580,Tournai,,,50.6056475,3.3879338,,Belgium,battle,1581.0,Eighty Years' War,Tournai,,1580–1589
1580,Trier,139.0,131.0,49.9762,6.703,0.9424460431654677,Germany,trial,,,,6.651697090182843,1580–1589
1580,Tübingen,264.0,252.0,48.1316,9.5041,0.9545454545454546,Germany,trial,,,,9.166995688475081,1580–1589
1580,Utrecht,2.0,0.0,52.0749,5.2003,0.0,Netherlands,trial,,,,0.7978845608028654,1580–1589
1580,Veneto,127.0,0.0,45.661,11.8546,0.0,Italy,trial,,,,6.358093703724522,1580–1589
1580,Venlo,,,51.3703748,6.1724031,,Netherlands,battle,1586.0,Eighty Years' War,Venlo,,1580–1589
1580,Vimory,,,47.94444,2.676921,,France,battle,1587.0,French Wars of Religion,Vimory,,1580–1589
1580,Vorarlberg,11.0,11.0,47.2366,9.8851,1.0,Austria,trial,,,,1.8712051592547776,1580–1589
1580,Zuid-Holland,20.0,10.0,51.9388,4.4867,0.5,Netherlands,trial,,,,2.5231325220201604,1580–1589
1580,Zutphen,,,52.142736,6.1960584,,Netherlands,battle,1586.0,Eighty Years' War,Zutphen,,1580–1589
1580,Zürich,16.0,6.0,47.4074,8.6461,0.375,Switzerland,trial,,,,2.256758334191025,1580–1589
1590,Aargau,13.0,7.0,47.4112,8.1543,0.5384615384615384,Switzerland,trial,,,,2.0342144725641096,1590–1599
1590,Amiens,,,49.894067,2.295753,,France,battle,1597.0,French Wars of Religion,Amiens,,1590–1599
1590,Appenzell Ausserrhoden,1.0,1.0,47.3855,9.4368,1.0,Switzerland,trial,,,,0.5641895835477563,1590–1599
1590,Appenzell Innerrhoden,1.0,0.0,47.3177,9.401,0.0,Switzerland,trial,,,,0.5641895835477563,1590–1599
1590,Aquitaine,1.0,1.0,44.3694,-0.2186,1.0,France,trial,,,,0.5641895835477563,1590–1599
1590,Arnsberg,207.0,145.0,51.3119,7.9928,0.7004830917874396,Germany,trial,,,,8.117274569709014,1590–1599
1590,Aumale,,,49.76861,1.752119,,France,battle,1592.0,French Wars of Religion,Aumale,,1590–1599
1590,Auvergne,1.0,0.0,45.6611,3.1584,0.0,France,trial,,,,0.5641895835477563,1590–1599
1590,Basel-Landschaft,2.0,2.0,47.4581,7.7339,1.0,Switzerland,trial,,,,0.7978845608028654,1590–1599
1590,Basse-Normandie,48.0,7.0,48.9092,-0.4742,0.14583333333333334,France,trial,,,,3.9088200952233594,1590–1599
1590,Bedfordshire and Hertfordshire,4.0,3.0,51.9386,-0.3242,0.75,United Kingdom,trial,,,,1.1283791670955126,1590–1599
1590,Bern,5.0,0.0,46.8218,7.6225,0.0,Switzerland,trial,,,,1.2615662610100802,1590–1599
1590,Breda,,,51.58307,4.7769505,,Netherlands,battle,1590.0,Eighty Years' War,Breda,,1590–1599
1590,Bredevoort,,,51.9421422,6.6184985,,Netherlands,battle,1597.0,Eighty Years' War,Bredevoort,,1590–1599
1590,Calais,,,50.95129,1.858686,,France,battle,1596.0,French Wars of Religion,Calais,,1590–1599
1590,Caudebec-en-Caux,,,49.525303,0.723336,,France,battle,1592.0,French Wars of Religion,Caudebec,,1590–1599
1590,Chartres,,,48.443854,1.489012,,France,battle,1591.0,French Wars of Religion,Chartres,,1590–1599
1590,Darmstadt,49.0,0.0,50.0613,8.7603,0.0,Germany,trial,,,,3.949327084834294,1590–1599
1590,Derbyshire and Nottinghamshire,14.0,0.0,53.0705,-1.4046,0.0,United Kingdom,trial,,,,2.111004122822376,1590–1599
1590,Deventer,,,52.2660751,6.1552165,,Netherlands,battle,1591.0,Eighty Years' War,Deventer,,1590–1599
1590,Dorset and Somerset,2.0,0.0,50.9956,-2.6741,0.0,United Kingdom,trial,,,,0.7978845608028654,1590–1599
1590,East Anglia,10.0,5.0,52.4502,0.7184,0.5,United Kingdom,trial,,,,1.7841241161527712,1590–1599
1590,Eastern Scotland,23.0,5.0,56.4433,-4.181,0.21739130434782608,United Kingdom,trial,,,,2.7057581899030048,1590–1599
1590,Eesti,11.0,0.0,58.6709,25.8548,0.0,Estonia,trial,,,,1.8712051592547776,1590–1599
1590,Enschede,,,52.2215372,6.8936619,,Netherlands,battle,1597.0,Eighty Years' War,Enschede,,1590–1599
1590,Essex,1.0,0.0,51.799,0.4809,0.0,United Kingdom,trial,,,,0.5641895835477563,1590–1599
1590,Fontaine-Francaise,,,47.526469,5.370847,,France,battle,1595.0,French Wars of Religion,Fontaine-Francaise,,1590–1599
1590,Franche-Comté,4.0,2.0,47.1972,6.0795,0.5,France,trial,,,,1.1283791670955126,1590–1599
1590,Freiburg,4.0,4.0,46.6994,7.0955,1.0,Switzerland,trial,,,,1.1283791670955126,1590–1599
1590,Freiburg,120.0,89.0,48.0237,8.2189,0.7416666666666667,Germany,trial,,,,6.180387232371033,1590–1599
1590,Friesland (NL),1.0,0.0,53.0649,5.8002,0.0,Netherlands,trial,,,,0.5641895835477563,1590–1599
1590,Geertruidenberg,,,51.7023659,4.8499781,,Netherlands,battle,1593.0,Eighty Years' War,Gertruydenberg (Geertruidenberg),,1590–1599
1590,Genève,14.0,6.0,46.2037,6.0889,0.42857142857142855,Switzerland,trial,,,,2.111004122822376,1590–1599
1590,Groenlo,,,52.0419627,6.6113711,,Netherlands,battle,1597.0,Eighty Years' War,Grol (Groenlo),,1590–1599
1590,Groningen,,,53.2193835,6.5665018,,Netherlands,battle,1594.0,Eighty Years' War,Groningen,,1590–1599
1590,Haute-Normandie,49.0,7.0,49.3909,1.0286,0.14285714285714285,France,trial,,,,3.949327084834294,1590–1599
1590,Highlands and Islands,4.0,0.0,57.2257,-4.7091,0.0,United Kingdom,trial,,,,1.1283791670955126,1590–1599
1590,Ile-de-France,3.0,2.0,48.7196,2.5234,0.6666666666666666,France,trial,,,,0.9772050238058398,1590–1599
1590,Ivry,,,48.813055,2.38822,,France,battle,1590.0,French Wars of Religion,Ivry,,1590–1599
1590,Karlsruhe,5.0,1.0,49.0144,8.6727,0.2,Germany,trial,,,,1.2615662610100802,1590–1599
1590,Kassel,2.0,0.0,51.0515,9.4556,0.0,Germany,trial,,,,0.7978845608028654,1590–1599
1590,Kent,5.0,0.0,51.2181,0.6693,0.0,United Kingdom,trial,,,,1.2615662610100802,1590–1599
1590,Koblenz,72.0,64.0,50.2543,7.5124,0.8888888888888888,Germany,trial,,,,4.787307364817192,1590–1599
1590,Lancashire,2.0,1.0,53.849,-2.5722,0.5,United Kingdom,trial,,,,0.7978845608028654,1590–1599
1590,"Leicestershire, Rutland and Northamptonshire",1.0,1.0,52.5014,-0.9539,1.0,United Kingdom,trial,,,,0.5641895835477563,1590–1599
1590,Lingen,,,52.52306,7.323279,,Germany,battle,1597.0,Eighty Years' War,Lingen,,1590–1599
1590,Lorraine,309.0,53.0,48.755,6.1359,0.1715210355987055,France,trial,,,,9.91754782346883,1590–1599
1590,Luxembourg,38.0,33.0,49.771,6.0943,0.868421052631579,Luxembourg,trial,,,,3.477898169151024,1590–1599
1590,Luzern,104.0,17.0,47.0895,8.1328,0.16346153846153846,Switzerland,trial,,,,5.753627391751592,1590–1599
1590,Magyarország,8.0,4.0,47.1616,19.4066,0.5,Hungary,trial,,,,1.5957691216057308,1590–1599
1590,Manner-Suomi,8.0,1.0,64.4974,26.2795,0.125,Finland,trial,,,,1.5957691216057308,1590–1599
1590,Mecklenburg-Vorpommern,178.0,0.0,53.7138,12.4675,0.0,Germany,trial,,,,7.527227892173502,1590–1599
1590,Midi-Pyrénées,9.0,9.0,43.771,1.4911,1.0,France,trial,,,,1.692568750643269,1590–1599
1590,Mittelfranken,695.0,457.0,49.3524,10.7811,0.6575539568345323,Germany,trial,,,,14.873646859386387,1590–1599
1590,Neuchâtel,40.0,11.0,46.9925,6.7941,0.275,Switzerland,trial,,,,3.5682482323055424,1590–1599
1590,Nidwalden,3.0,2.0,46.9426,8.4268,0.6666666666666666,Switzerland,trial,,,,0.9772050238058398,1590–1599
1590,Noord-Holland,15.0,0.0,52.5945,4.9123,0.0,Netherlands,trial,,,,2.1850968611841584,1590–1599
1590,Nord-Pas de Calais,26.0,12.0,50.4789,2.7098,0.46153846153846156,France,trial,,,,2.876813695875796,1590–1599
1590,Norge,16.0,7.0,61.3875,9.2981,0.4375,Norway,trial,,,,2.256758334191025,1590–1599
1590,North Eastern Scotland,5.0,2.0,57.2021,-2.6876,0.4,United Kingdom,trial,,,,1.2615662610100802,1590–1599
1590,North Yorkshire,3.0,0.0,54.182,-1.4153,0.0,United Kingdom,trial,,,,0.9772050238058398,1590–1599
1590,Northumberland and Tyne and Wear,2.0,0.0,55.2213,-2.0012,0.0,United Kingdom,trial,,,,0.7978845608028654,1590–1599
1590,Oberbayern,24.0,0.0,48.1065,11.7436,0.0,Germany,trial,,,,2.763953195770684,1590–1599
1590,Oberpfalz,5.0,0.0,49.3959,12.1142,0.0,Germany,trial,,,,1.2615662610100802,1590–1599
1590,Obwalden,3.0,2.0,46.8527,8.2244,0.6666666666666666,Switzerland,trial,,,,0.9772050238058398,1590–1599
1590,Oldenzaal,,,52.3116551,6.9268283,,Netherlands,battle,1597.0,Eighty Years' War,Oldenzaal,,1590–1599
1590,Outer London — West and North West,5.0,1.0,51.5394,-0.3338,0.2,United Kingdom,trial,,,,1.2615662610100802,1590–1599
1590,Paris,,,48.856614,2.3522219,,France,battle,1590.0,French Wars of Religion,Paris,,1590–1599
1590,Pays de la Loire,1.0,1.0,47.4936,-0.7959,1.0,France,trial,,,,0.5641895835477563,1590–1599
1590,Prov. Hainaut,4.0,3.0,50.5255,3.917,0.75,Belgium,trial,,,,1.1283791670955126,1590–1599
1590,Prov. Liège,2.0,2.0,50.5203,5.731,1.0,Belgium,trial,,,,0.7978845608028654,1590–1599
1590,Prov. Luxembourg (BE),25.0,16.0,49.9568,5.5211,0.64,Belgium,trial,,,,2.8209479177387813,1590–1599
1590,Prov. Namur,16.0,9.0,50.2736,4.867,0.5625,Belgium,trial,,,,2.256758334191025,1590–1599
1590,Prov. Oost-Vlaanderen,8.0,8.0,51.0316,3.8091,1.0,Belgium,trial,,,,1.5957691216057308,1590–1599
1590,Prov. Vlaams-Brabant,1.0,1.0,50.8737,4.5725,1.0,Belgium,trial,,,,0.5641895835477563,1590–1599
1590,Prov. West-Vlaanderen,28.0,13.0,51.0178,3.0517,0.4642857142857143,Belgium,trial,,,,2.985410660720923,1590–1599
1590,Rheinberg,,,51.5460798,6.5899097,,Germany,battle,1597.0,Eighty Years' War,Rheinberg,,1590–1599
1590,Rouen,,,49.443232,1.099971,,France,battle,1591.0,French Wars of Religion,Rouen,,1590–1599
1590,Saarland,43.0,26.0,49.3922,6.957,0.6046511627906976,Germany,trial,,,,3.6996385101659595,1590–1599
1590,Sachsen-Anhalt,13.0,0.0,52.011,11.6996,0.0,Germany,trial,,,,2.0342144725641096,1590–1599
1590,Schwaben,64.0,62.0,48.168,10.5277,0.96875,Germany,trial,,,,4.51351666838205,1590–1599
1590,Schwyz,1.0,1.0,47.0678,8.7659,1.0,Switzerland,trial,,,,0.5641895835477563,1590–1599
1590,Solothurn,20.0,9.0,47.3306,7.6783,0.45,Switzerland,trial,,,,2.5231325220201604,1590–1599
1590,Southern Scotland,3.0,1.0,55.3604,-3.6962,0.3333333333333333,United Kingdom,trial,,,,0.9772050238058398,1590–1599
1590,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1590–1599
1590,Steenwijk,,,52.7868939,6.1180686,,Netherlands,battle,1592.0,Eighty Years' War,Steenwijk,,1590–1599
1590,Stuttgart,73.0,51.0,49.0149,9.624,0.6986301369863014,Germany,trial,,,,4.820437914901168,1590–1599
1590,Syddanmark,2.0,0.0,55.4038,9.0569,0.0,Denmark,trial,,,,0.7978845608028654,1590–1599
1590,Ticino,7.0,4.0,46.3045,8.8082,0.5714285714285714,Switzerland,trial,,,,1.4927053303604616,1590–1599
1590,Trier,85.0,74.0,49.9762,6.703,0.8705882352941177,Germany,trial,,,,5.201570947860099,1590–1599
1590,Turnhout,,,51.3216509,4.9375577,,Belgium,battle,1597.0,Eighty Years' War,Turnhout,,1590–1599
1590,Tübingen,253.0,223.0,48.1316,9.5041,0.8814229249011858,Germany,trial,,,,8.97398468933946,1590–1599
1590,Unterfranken,1.0,0.0,50.0119,9.9396,0.0,Germany,trial,,,,0.5641895835477563,1590–1599
1590,Vaud,311.0,311.0,46.5526,6.6207,1.0,Switzerland,trial,,,,9.949591680222808,1590–1599
1590,Veneto,56.0,0.0,45.661,11.8546,0.0,Italy,trial,,,,4.222008245644752,1590–1599
1590,Zeeland,3.0,0.0,51.3073,3.7883,0.0,Netherlands,trial,,,,0.9772050238058398,1590–1599
1590,Zuid-Holland,19.0,4.0,51.9388,4.4867,0.21052631578947367,Netherlands,trial,,,,2.4592453796829674,1590–1599
1590,Zutphen,,,52.142736,6.1960584,,Netherlands,battle,1591.0,Eighty Years' War,Zutphen,,1590–1599
1590,Zürich,16.0,6.0,47.4074,8.6461,0.375,Switzerland,trial,,,,2.256758334191025,1590–1599
1600,Aargau,9.0,7.0,47.4112,8.1543,0.7777777777777778,Switzerland,trial,,,,1.692568750643269,1600–1609
1600,Appenzell Ausserrhoden,4.0,4.0,47.3855,9.4368,1.0,Switzerland,trial,,,,1.1283791670955126,1600–1609
1600,Appenzell Innerrhoden,6.0,4.0,47.3177,9.401,0.6666666666666666,Switzerland,trial,,,,1.381976597885342,1600–1609
1600,Aquitaine,1.0,1.0,44.3694,-0.2186,1.0,France,trial,,,,0.5641895835477563,1600–1609
1600,Arnsberg,21.0,12.0,51.3119,7.9928,0.5714285714285714,Germany,trial,,,,2.5854414729132054,1600–1609
1600,Basel-Landschaft,11.0,8.0,47.4581,7.7339,0.7272727272727273,Switzerland,trial,,,,1.8712051592547776,1600–1609
1600,Basel-Stadt,1.0,0.0,47.5612,7.5933,0.0,Switzerland,trial,,,,0.5641895835477563,1600–1609
1600,Basse-Normandie,32.0,16.0,48.9092,-0.4742,0.5,France,trial,,,,3.1915382432114616,1600–1609
1600,Bedfordshire and Hertfordshire,3.0,2.0,51.9386,-0.3242,0.6666666666666666,United Kingdom,trial,,,,0.9772050238058398,1600–1609
1600,Bern,3.0,0.0,46.8218,7.6225,0.0,Switzerland,trial,,,,0.9772050238058398,1600–1609
1600,Bredevoort,,,51.9421422,6.6184985,,Netherlands,battle,1606.0,Eighty Years' War,Bredevoort,,1600–1609
1600,Cape St. Vincent,,,37.0230468,-8.9964565,,Portugal,battle,1606.0,Eighty Years' War,Cape St. Vincent,,1600–1609
1600,Darmstadt,7.0,0.0,50.0613,8.7603,0.0,Germany,trial,,,,1.4927053303604616,1600–1609
1600,Derbyshire and Nottinghamshire,4.0,3.0,53.0705,-1.4046,0.75,United Kingdom,trial,,,,1.1283791670955126,1600–1609
1600,Dunkirk,,,51.0343684,2.3767763,,France,battle,1602.0,Eighty Years' War,Narrow Seas,,1600–1609
1600,East Anglia,5.0,2.0,52.4502,0.7184,0.4,United Kingdom,trial,,,,1.2615662610100802,1600–1609
1600,Eastern Scotland,10.0,4.0,56.4433,-4.181,0.4,United Kingdom,trial,,,,1.7841241161527712,1600–1609
1600,Eesti,6.0,1.0,58.6709,25.8548,0.16666666666666666,Estonia,trial,,,,1.381976597885342,1600–1609
1600,Essex,1.0,0.0,51.799,0.4809,0.0,United Kingdom,trial,,,,0.5641895835477563,1600–1609
1600,Flevoland,2.0,0.0,52.5438,5.4817,0.0,Netherlands,trial,,,,0.7978845608028654,1600–1609
1600,Franche-Comté,32.0,14.0,47.1972,6.0795,0.4375,France,trial,,,,3.1915382432114616,1600–1609
1600,Freiburg,100.0,25.0,46.6994,7.0955,0.25,Switzerland,trial,,,,5.641895835477563,1600–1609
1600,Freiburg,111.0,79.0,48.0237,8.2189,0.7117117117117117,Germany,trial,,,,5.944106103225343,1600–1609
1600,Geneva,,,46.1983922,6.1422961,,Switzerland,battle,1602.0,Swiss Religious Wars,Geneva,,1600–1609
1600,Genève,27.0,7.0,46.2037,6.0889,0.25925925925925924,Switzerland,trial,,,,2.9316150714175193,1600–1609
1600,Gibraltar,,,36.140751,-5.353585,,Spain,battle,1607.0,Eighty Years' War,Gibraltar,,1600–1609
1600,Graubünden,17.0,12.0,46.671,9.6033,0.7058823529411765,Switzerland,trial,,,,2.326213245840639,1600–1609
1600,Groenlo,,,52.0419627,6.6113711,,Netherlands,battle,1606.0,Eighty Years' War,Grol (Groenlo),,1600–1609
1600,Haute-Normandie,32.0,16.0,49.3909,1.0286,0.5,France,trial,,,,3.1915382432114616,1600–1609
1600,Highlands and Islands,4.0,0.0,57.2257,-4.7091,0.0,United Kingdom,trial,,,,1.1283791670955126,1600–1609
1600,Julich,,,50.9224226,6.3639119,,Germany,battle,1609.0,Thirty Years' War,Julich,,1600–1609
1600,Karlsruhe,23.0,18.0,49.0144,8.6727,0.782608695652174,Germany,trial,,,,2.7057581899030048,1600–1609
1600,Kent,2.0,2.0,51.2181,0.6693,1.0,United Kingdom,trial,,,,0.7978845608028654,1600–1609
1600,Koblenz,6.0,2.0,50.2543,7.5124,0.3333333333333333,Germany,trial,,,,1.381976597885342,1600–1609
1600,Lincolnshire,1.0,0.0,53.0953,-0.2667,0.0,United Kingdom,trial,,,,0.5641895835477563,1600–1609
1600,Lingen,,,52.52306,7.323279,,Germany,battle,1605.0,Eighty Years' War,Lingen,,1600–1609
1600,Lorraine,327.0,53.0,48.755,6.1359,0.1620795107033639,France,trial,,,,10.202319970580199,1600–1609
1600,Luxembourg,48.0,33.0,49.771,6.0943,0.6875,Luxembourg,trial,,,,3.9088200952233594,1600–1609
1600,Luzern,3.0,3.0,47.0895,8.1328,1.0,Switzerland,trial,,,,0.9772050238058398,1600–1609
1600,Magyarország,12.0,6.0,47.1616,19.4066,0.5,Hungary,trial,,,,1.9544100476116797,1600–1609
1600,Manner-Suomi,7.0,2.0,64.4974,26.2795,0.2857142857142857,Finland,trial,,,,1.4927053303604616,1600–1609
1600,Mecklenburg-Vorpommern,403.0,0.0,53.7138,12.4675,0.0,Germany,trial,,,,11.32602684669552,1600–1609
1600,Mittelfranken,210.0,23.0,49.3524,10.7811,0.10952380952380952,Germany,trial,,,,8.175883811466258,1600–1609
1600,Mulheim,,,51.4185682,6.8845226,,Germany,battle,1605.0,Eighty Years' War,Mulheim,,1600–1609
1600,Neuchâtel,44.0,11.0,46.9925,6.7941,0.25,Switzerland,trial,,,,3.742410318509555,1600–1609
1600,Nidwalden,11.0,11.0,46.9426,8.4268,1.0,Switzerland,trial,,,,1.8712051592547776,1600–1609
1600,Nieuwpoort,,,51.1284823,2.7480158,,Belgium,battle,1600.0,Eighty Years' War,Nieuport (Nieuwpoort),,1600–1609
1600,Noord-Holland,10.0,1.0,52.5945,4.9123,0.1,Netherlands,trial,,,,1.7841241161527712,1600–1609
1600,Nord-Pas de Calais,26.0,4.0,50.4789,2.7098,0.15384615384615385,France,trial,,,,2.876813695875796,1600–1609
1600,Norge,21.0,11.0,61.3875,9.2981,0.5238095238095238,Norway,trial,,,,2.5854414729132054,1600–1609
1600,North Eastern Scotland,4.0,0.0,57.2021,-2.6876,0.0,United Kingdom,trial,,,,1.1283791670955126,1600–1609
1600,North Yorkshire,4.0,1.0,54.182,-1.4153,0.25,United Kingdom,trial,,,,1.1283791670955126,1600–1609
1600,Northumberland and Tyne and Wear,2.0,0.0,55.2213,-2.0012,0.0,United Kingdom,trial,,,,0.7978845608028654,1600–1609
1600,Oberbayern,28.0,0.0,48.1065,11.7436,0.0,Germany,trial,,,,2.985410660720923,1600–1609
1600,Oberösterreich,1.0,0.0,48.143,13.9503,0.0,Austria,trial,,,,0.5641895835477563,1600–1609
1600,Obwalden,11.0,11.0,46.8527,8.2244,1.0,Switzerland,trial,,,,1.8712051592547776,1600–1609
1600,Ostend,,,51.21543,2.928656,,Belgium,battle,1601.0,Eighty Years' War,Ostend,,1600–1609
1600,Outer London — West and North West,4.0,0.0,51.5394,-0.3338,0.0,United Kingdom,trial,,,,1.1283791670955126,1600–1609
1600,Prov. Hainaut,6.0,4.0,50.5255,3.917,0.6666666666666666,Belgium,trial,,,,1.381976597885342,1600–1609
1600,Prov. Liège,2.0,0.0,50.5203,5.731,0.0,Belgium,trial,,,,0.7978845608028654,1600–1609
1600,Prov. Luxembourg (BE),39.0,16.0,49.9568,5.5211,0.41025641025641024,Belgium,trial,,,,3.523362819972964,1600–1609
1600,Prov. Namur,37.0,15.0,50.2736,4.867,0.40540540540540543,Belgium,trial,,,,3.431831258788849,1600–1609
1600,Prov. Oost-Vlaanderen,12.0,12.0,51.0316,3.8091,1.0,Belgium,trial,,,,1.9544100476116797,1600–1609
1600,Prov. West-Vlaanderen,23.0,21.0,51.0178,3.0517,0.9130434782608695,Belgium,trial,,,,2.7057581899030048,1600–1609
1600,Rheinberg,,,51.5460798,6.5899097,,Germany,battle,1606.0,Eighty Years' War,Rheinberg,,1600–1609
1600,Saarland,44.0,26.0,49.3922,6.957,0.5909090909090909,Germany,trial,,,,3.742410318509555,1600–1609
1600,Sachsen-Anhalt,99.0,0.0,52.011,11.6996,0.0,Germany,trial,,,,5.613615477764332,1600–1609
1600,Schwaben,1.0,0.0,48.168,10.5277,0.0,Germany,trial,,,,0.5641895835477563,1600–1609
1600,Schwyz,6.0,4.0,47.0678,8.7659,0.6666666666666666,Switzerland,trial,,,,1.381976597885342,1600–1609
1600,Sluis,,,51.3086558,3.3879195,,Netherlands,battle,1603.0,Eighty Years' War,Sluys (Sluis),,1600–1609
1600,Sluis,,,51.3086558,3.3879195,,Netherlands,battle,1604.0,Eighty Years' War,Sluys (Sluis),,1600–1609
1600,Solothurn,4.0,2.0,47.3306,7.6783,0.5,Switzerland,trial,,,,1.1283791670955126,1600–1609
1600,Southern Scotland,7.0,1.0,55.3604,-3.6962,0.14285714285714285,United Kingdom,trial,,,,1.4927053303604616,1600–1609
1600,St. Gallen,3.0,2.0,47.1144,9.371,0.6666666666666666,Switzerland,trial,,,,0.9772050238058398,1600–1609
1600,Stuttgart,68.0,35.0,49.0149,9.624,0.5147058823529411,Germany,trial,,,,4.652426491681278,1600–1609
1600,"Surrey, East and West Sussex",2.0,0.0,51.0593,-0.2235,0.0,United Kingdom,trial,,,,0.7978845608028654,1600–1609
1600,Ticino,27.0,11.0,46.3045,8.8082,0.4074074074074074,Switzerland,trial,,,,2.9316150714175193,1600–1609
